datetime,outside_temperature_C,calgary_load_MW,thermal_heating_load_kW,COP_Lorenz,COP_Carnot,HP_load_Lorenz_kW_per_unit,HP_load_Carnot_kW_per_unit,total_HP_load_Lorenz_MW,HP_modifier_Lorenz_percent,modified_forecast_Lorenz_MW,total_HP_load_Carnot_MW,HP_modifier_Carnot_percent,modified_forecast_Carnot_MW,estimated_Calgary_HP_count
2024-01-12 06:00:00,-35.1,113.4883108,6.6375,3.8186579378068743,4.194652406417112,1.738176110063432,1.5823718765935748,0.7391593908044745,0.6513088313624582,114.22747019080447,0.6729036405214177,0.5929277083939272,114.1612144405214,425.25
2024-01-12 07:00:00,-35.5,119.3039947,6.6875,3.7938211382113822,4.164955752212389,1.7627346562660724,1.6056593149753529,0.7496029125771473,0.6283133389305926,120.05359761257715,0.6828066236932687,0.5723250301972234,119.98680132369327,425.25
2024-01-12 08:00:00,-35.5,122.9634928,6.6875,3.7938211382113822,4.164955752212389,1.7627346562660724,1.6056593149753529,0.7496029125771473,0.6096141997172898,123.71309571257714,0.6828066236932687,0.5552921506579624,123.64629942369326,425.25
2024-01-12 09:00:00,-35.1,124.0754493,6.6375,3.8186579378068743,4.194652406417112,1.738176110063432,1.5823718765935748,0.7391593908044745,0.5957338014688732,124.81460869080448,0.6729036405214177,0.5423342364003172,124.74835294052141,425.25
2024-01-12 10:00:00,-34.3,125.1276907,6.5375,3.869320066334991,4.2553345388788415,1.6895733327618723,1.5363069437361894,0.7184910597569861,0.5742062813894687,125.84618175975699,0.6533145278238145,0.5221182650850397,125.78100522782381,425.25
2024-01-12 11:00:00,-33.5,120.9728299,6.4375,3.9213445378151257,4.3177981651376145,1.6416563089319391,1.4909219360870305,0.6981143453733072,0.5770835864139003,121.6709442453733,0.6340145533210098,0.5240966536412403,121.606844453321,425.25
2024-01-12 12:00:00,-32.8,107.6715533,6.35,3.968027210884353,4.3739776951672855,1.6002914452254418,1.4517678055413905,0.6805239370821191,0.6320368901765617,108.35207723708211,0.6173642593064763,0.5733773131203415,108.28891755930647,425.25
2024-01-12 13:00:00,-31.9,107.1786081,6.2375,4.029706390328151,4.448393194706994,1.5478795216869539,1.4021916964133947,0.6582357665973771,0.6141484558030728,107.83684386659738,0.596282018899796,0.5563442458064503,107.7748901188998,425.25
2024-01-12 14:00:00,-31.4,112.2177343,6.175,4.064808362369337,4.490839694656488,1.5191368078175898,1.3750212476627572,0.6460129275244301,0.5756781060980929,112.86374722752443,0.5847277855685875,0.5210653995253471,112.80246208556859,425.25
2024-01-12 15:00:00,-30.9,123.7601653,6.1125,4.100527240773286,4.534104046242773,1.49066196639808,1.3481163946965837,0.6339040012107836,0.5122035831757116,124.39406930121078,0.5732864968447222,0.4632237646540395,124.33345179684471,425.25
2024-01-12 16:00:00,-31.3,125.9258492,6.1625,4.0719022687609066,4.499426386233268,1.5134204097376995,1.3696190294067656,0.6435820292409566,0.5110801581483054,126.56943122924096,0.582430492255227,0.46251861389490395,126.50827969225523,425.25
2024-01-12 17:00:00,-32.3,127.9311368,6.2875,4.00205831903945,4.415009380863038,1.5710665609463401,1.4241192843787185,0.6680960550424311,0.5222310000159641,128.59923285504243,0.6056067256820501,0.4733849325741707,128.53674352568206,425.25
2024-01-12 18:00:00,-32.4,120.2881046,6.3,3.9952054794520544,4.406741573033707,1.576890108006172,1.4296277409484959,0.6705725184296245,0.557472013263084,120.95867711842962,0.6079491968383479,0.5054109039792352,120.89605379683834,425.25
2024-01-12 19:00:00,-31.3,119.6004325,6.1625,4.0719022687609066,4.499426386233268,1.5134204097376995,1.3696190294067656,0.6435820292409566,0.5381101186577705,120.24401452924096,0.582430492255227,0.4869802559077092,120.18286299225522,425.25
2024-01-12 20:00:00,-30.9,119.9729587,6.1125,4.100527240773286,4.534104046242773,1.49066196639808,1.3481163946965837,0.6339040012107836,0.5283723999804829,120.60686270121079,0.5732864968447222,0.4778464272755509,120.54624519684472,425.25
2024-01-12 21:00:00,-33.1,118.0986684,6.3875,3.9478849407783425,4.3497227356746775,1.6179549545688323,1.468484404215536,0.6880353444303959,0.5825936513526312,118.78670374443038,0.6244729928926568,0.5287722557358291,118.72314139289266,425.25
2024-01-12 22:00:00,-31.1,115.81933,6.1375,4.086164623467601,4.516698656429943,1.502019758271901,1.358846464388917,0.6387339022051259,0.5514916225168337,116.45806390220513,0.577849458981387,0.49892315814759675,116.39717945898138,425.25
2024-01-12 23:00:00,-32.3,113.6743857,6.2875,4.00205831903945,4.415009380863038,1.5710665609463401,1.4241192843787185,0.6680960550424311,0.5877278781216506,114.34248175504243,0.6056067256820501,0.5327556616671033,114.27999242568205,425.25
2024-01-13 00:00:00,-33.3,108.1047183,6.4125,3.934569983136593,4.333701657458563,1.6297842019543975,1.4796819224885265,0.6930657318811075,0.6411059043304564,108.79778403188111,0.6292347375382459,0.5820603831481849,108.73395303753824,425.25
2024-01-13 01:00:00,-33.4,99.5762388,6.425,3.9279461279461274,4.325735294117647,1.6357148979941714,1.4852966173720892,0.6955877603720214,0.6985479354860121,100.27182656037202,0.6316223865374809,0.6343103476785276,100.20786118653749,425.25
2024-01-13 02:00:00,-33.3,98.536622,6.4125,3.934569983136593,4.333701657458563,1.6297842019543975,1.4796819224885265,0.6930657318811075,0.7033585258089196,99.2296877318811,0.6292347375382459,0.6385795704852212,99.16585673753823,425.25
2024-01-13 03:00:00,-33.7,92.9508242,6.4625,3.9082077051926305,4.3020109689213895,1.653571275501457,1.5022044450110488,0.7031811849069947,0.756508821690464,93.654005384907,0.6388124402409485,0.68725850011446,93.58963664024095,425.25
2024-01-13 04:00:00,-32.6,84.0580747,6.325,3.9815699658703076,4.3902985074626875,1.588569346819818,1.4406765255821856,0.6755391147351276,0.8036576107008164,84.73361381473514,0.6126476925038244,0.7288385972321401,84.67072239250383,425.25
2024-01-13 05:00:00,-33.8,84.942628,6.475,3.9016722408026747,4.294160583941605,1.659544831133208,1.507861635220126,0.7057214394393967,0.8308212920365458,85.6483494394394,0.6412181603773586,0.7548838262660752,85.58384616037736,425.25
2024-01-13 06:00:00,-34.0,85.535945,6.5,3.8886666666666665,4.278545454545454,1.671524087090691,1.5192078871324157,0.7108156180353163,0.8310139299160327,86.24676061803531,0.6460431540030599,0.755288497722285,86.18198815400307,425.25
2024-01-13 07:00:00,-34.0,93.6995384,6.5,3.8886666666666665,4.278545454545454,1.671524087090691,1.5192078871324157,0.7108156180353163,0.7586116539879522,94.4103540180353,0.6460431540030599,0.689483817140192,94.34558155400306,425.25
2024-01-13 08:00:00,-33.5,101.345662,6.4375,3.9213445378151257,4.3177981651376145,1.6416563089319391,1.4909219360870305,0.6981143453733072,0.6888448223598431,102.04377634537332,0.6340145533210098,0.6255961437412187,101.97967655332101,425.25
2024-01-13 09:00:00,-33.5,108.0544508,6.4375,3.9213445378151257,4.3177981651376145,1.6416563089319391,1.4909219360870305,0.6981143453733072,0.6460764366527206,108.75256514537331,0.6340145533210098,0.5867546858338294,108.688465353321,425.25
2024-01-13 10:00:00,-31.5,107.6388015,6.1875,4.057739130434782,4.482285714285714,1.5248639207954744,1.3804340897501275,0.6484483823182754,0.6024299539588197,108.28724988231828,0.5870295966662417,0.5453698745115084,108.22583109666624,425.25
2024-01-13 11:00:00,-29.9,107.582322,5.9875,4.173881932021466,4.623182711198427,1.4345159009086237,1.2951034761176274,0.6100278868613922,0.567033575331635,108.1923498868614,0.5507427532190211,0.5119268137929028,108.13306475321903,425.25
2024-01-13 12:00:00,-28.4,106.7624377,5.8,4.288970588235293,4.763562753036436,1.352305846048346,1.2175760666326707,0.5750680610320591,0.5386426850312158,107.33750576103206,0.5177742223355432,0.4849778943700001,107.28021192233555,425.25
2024-01-13 13:00:00,-27.4,105.687234,5.675,4.369288389513108,4.86198347107438,1.298838505057432,1.1672191058983512,0.5523310742756731,0.522609073368003,106.23956507427567,0.49635992478327384,0.4696498394340359,106.18359392478328,425.25
2024-01-13 14:00:00,-27.0,104.9379196,5.625,4.402264150943396,4.9025,1.2777515858049031,1.147373788883223,0.543363861863535,0.5177955346691807,105.48128346186354,0.48792070372259055,0.4649612890959109,105.4258403037226,425.25
2024-01-13 15:00:00,-27.5,104.3598871,5.6875,4.361121495327103,4.851958762886598,1.3041370221155495,1.1722069947305795,0.5545842686546374,0.5314151673269081,104.91447136865463,0.49848102450917897,0.47765577211819255,104.85836812450917,425.25
2024-01-13 16:00:00,-28.3,107.9827584,5.7875,4.296869244935542,4.773225152129816,1.3469108949082806,1.2124925633180352,0.5727738580597463,0.5304308452077349,108.55553225805974,0.5156124625509945,0.4774951762586151,108.49837086255098,425.25
2024-01-13 17:00:00,-29.7,107.3719254,5.9625,4.18886894075404,4.641420118343196,1.423415266586662,1.2846283783783783,0.605307342115978,0.5637482422532567,107.97723274211597,0.5462882179054054,0.5087812441383355,107.9182136179054,425.25
2024-01-13 18:00:00,-30.9,104.219683,6.1125,4.100527240773286,4.534104046242773,1.49066196639808,1.3481163946965837,0.6339040012107836,0.6082382741566998,104.85358700121078,0.5732864968447222,0.5500750725222626,104.79296949684472,425.25
2024-01-13 19:00:00,-31.5,99.4241741,6.1875,4.057739130434782,4.482285714285714,1.5248639207954744,1.3804340897501275,0.6484483823182754,0.6522039415344516,100.07262248231828,0.5870295966662417,0.5904294423163247,100.01120369666624,425.25
2024-01-13 20:00:00,-31.8,88.3655447,6.225,4.03667820069204,4.456818181818181,1.5421095491170929,1.3967363590005102,0.6557820857620438,0.7421241933022835,89.02132678576204,0.5939621366649669,0.6721648564284434,88.95950683666497,425.25
2024-01-13 21:00:00,-31.8,82.9133039,6.225,4.03667820069204,4.456818181818181,1.5421095491170929,1.3967363590005102,0.6557820857620438,0.790925044493425,83.56908598576204,0.5939621366649669,0.7163652981207119,83.50726603666497,425.25
2024-01-13 22:00:00,-31.8,80.8618897,6.225,4.03667820069204,4.456818181818181,1.5421095491170929,1.3967363590005102,0.6557820857620438,0.8109903048209912,81.51767178576205,0.5939621366649669,0.7345390255763055,81.45585183666498,425.25
2024-01-13 23:00:00,-32.3,81.6753191,6.2875,4.00205831903945,4.415009380863038,1.5710665609463401,1.4241192843787185,0.6680960550424311,0.8179901375401313,82.34341515504242,0.6056067256820501,0.741480697419216,82.28092582568205,425.25
2024-01-14 00:00:00,-33.1,96.903649,6.3875,3.9478849407783425,4.3497227356746775,1.6179549545688323,1.468484404215536,0.6880353444303959,0.7100200575835859,97.59168434443039,0.6244729928926568,0.6444267056369124,97.52812199289266,425.25
2024-01-14 01:00:00,-33.1,100.5905102,6.3875,3.9478849407783425,4.3497227356746775,1.6179549545688323,1.468484404215536,0.6880353444303959,0.6839962766491624,101.27854554443039,0.6244729928926568,0.6208070638582533,101.21498319289266,425.25
2024-01-14 02:00:00,-34.2,100.4605405,6.525,3.8757475083056487,4.263043478260871,1.6835462026401506,1.530596634370219,0.715928022672724,0.7126459992246649,101.17646852267272,0.6508862187659358,0.6479023659701849,101.11142671876593,425.25
2024-01-14 03:00:00,-33.1,100.1387013,6.3875,3.9478849407783425,4.3497227356746775,1.6179549545688323,1.468484404215536,0.6880353444303959,0.687082352275719,100.82673664443038,0.6244729928926568,0.6236080404336708,100.76317429289266,425.25
2024-01-14 04:00:00,-33.3,100.2500027,6.4125,3.934569983136593,4.333701657458563,1.6297842019543975,1.4796819224885265,0.6930657318811075,0.6913373697905222,100.9430684318811,0.6292347375382459,0.6276655566995271,100.87923743753824,425.25
2024-01-14 05:00:00,-34.5,101.4520602,6.5625,3.856528925619834,4.24,1.7016597376992975,1.547759433962264,0.7236308034566262,0.7132736408014573,102.17569100345663,0.6581846992924528,0.6487642518002338,102.11024489929245,425.25
2024-01-14 06:00:00,-36.2,104.8628765,6.775,3.751125401929261,4.113986013986015,1.806124635693468,1.646821349651538,0.7680545013286473,0.7324369948297645,105.63093100132865,0.7003107789393166,0.6678347975122699,105.56318727893931,425.25
2024-01-14 07:00:00,-35.3,102.0424129,6.6625,3.8061990212071772,4.1797513321492,1.750433953368764,1.5939943481217067,0.7443720386700668,0.7294731842528459,102.78678493867007,0.6778460965387558,0.6642787810231756,102.72025899653876,425.25
2024-01-14 08:00:00,-34.8,102.2324284,6.6,3.8374999999999995,4.217204301075268,1.719869706840391,1.5650178480367163,0.7313745928338763,0.7154037170791457,102.96380299283388,0.6655238398776135,0.6509909333989895,102.89795223987761,425.25
2024-01-14 09:00:00,-35.2,101.4240519,6.65,3.8124183006535954,4.187188612099645,1.7442996742671009,1.5881778004419513,0.7417634364820846,0.7313486521061427,102.16581533648208,0.6753726096379399,0.6658899905752433,102.09942450963794,425.25
2024-01-14 10:00:00,-34.3,100.9096796,6.5375,3.869320066334991,4.2553345388788415,1.6895733327618723,1.5363069437361894,0.7184910597569861,0.7120140135267916,101.62817065975699,0.6533145278238145,0.64742503436094,101.56299412782381,425.25
2024-01-14 11:00:00,-32.0,102.0350868,6.25,4.022758620689655,4.44,1.553660209154809,1.4076576576576576,0.6606940039430825,0.6475164815002465,102.69578080394308,0.5986064189189189,0.5866672315301239,102.63369321891892,425.25
2024-01-14 12:00:00,-30.1,101.5815312,6.0125,4.1590017825311945,4.605088062622309,1.4456593948225613,1.30562106918239,0.6147666576482942,0.6051953050775575,102.19629785764829,0.5552153596698113,0.5465711661469927,102.13674655966982,425.25
2024-01-14 13:00:00,-28.2,102.2204199,5.775,4.304797047970481,4.782926829268294,1.3415266586662093,1.207419683834778,0.5704842115978055,0.5580922208653591,102.7909041115978,0.5134552205507393,0.5023020068329218,102.73387512055074,425.25
2024-01-14 14:00:00,-27.7,101.6328076,5.7125,4.344878957169461,4.832032854209447,1.314766200925767,1.1822146438891719,0.5591043269436824,0.5501218948355436,102.19191192694369,0.5027367773138703,0.49465993234439615,102.13554437731388,425.25
2024-01-14 15:00:00,-27.3,102.9267624,5.6625,4.37748592870544,4.872049689440992,1.2935507028973088,1.1622418408975017,0.5500824364070805,0.534440629026412,103.47684483640708,0.4942433428416626,0.4801893417388427,103.42100574284166,425.25
2024-01-14 16:00:00,-27.7,106.3708575,5.7125,4.344878957169461,4.832032854209447,1.314766200925767,1.1822146438891719,0.5591043269436824,0.5256179559741562,106.92996182694368,0.5027367773138703,0.47262642149318984,106.87359427731387,425.25
2024-01-14 17:00:00,-29.3,113.1625308,5.9125,4.219168173598552,4.678330019880714,1.40134257671867,1.263805668876424,0.5959209307496144,0.5266062242835722,113.75845173074961,0.5374333606896994,0.4749216519728979,113.6999641606897,425.25
2024-01-14 18:00:00,-29.1,110.9326184,5.8875,4.23448275862069,4.697005988023952,1.3903705211726385,1.2534580571137175,0.5912550641286646,0.5329857643824123,111.52387346412866,0.5330330387876083,0.4805016292553393,111.4656514387876,425.25
2024-01-14 19:00:00,-30.2,108.6950232,6.025,4.151601423487545,4.5960937500000005,1.4512472141265214,1.310895801461839,0.6171428778073031,0.5677747330452781,109.31216607780729,0.5574584395716471,0.5128647321284597,109.25248163957164,425.25
2024-01-14 20:00:00,-30.2,106.4702168,6.025,4.151601423487545,4.5960937500000005,1.4512472141265214,1.310895801461839,0.6171428778073031,0.5796389791960141,107.0873596778073,0.5574584395716471,0.5235815764504455,107.02767523957165,425.25
2024-01-14 21:00:00,-30.2,104.3492222,6.025,4.151601423487545,4.5960937500000005,1.4512472141265214,1.310895801461839,0.6171428778073031,0.5914206783683177,104.9663650778073,0.5574584395716471,0.5342238569859192,104.90668063957165,425.25
2024-01-14 22:00:00,-29.5,100.7941492,5.9375,4.203963963963964,4.6598019801980195,1.4123574918566777,1.274195775964644,0.6006050234120522,0.5958729035157649,101.39475422341206,0.5418517537289649,0.5375825462386709,101.33600095372897,425.25
2024-01-14 23:00:00,-30.3,99.1865167,6.0375,4.144227353463587,4.587134502923976,1.456845748328476,1.3161811575726672,0.6195236544766844,0.6246047094793121,99.80604035447668,0.5597060372577768,0.5642964950071453,99.74622273725778,425.25
2024-01-15 00:00:00,-30.2,96.81552,6.025,4.151601423487545,4.5960937500000005,1.4512472141265214,1.310895801461839,0.6171428778073031,0.637442093795812,97.4326628778073,0.5574584395716471,0.5757945002739716,97.37297843957165,425.25
2024-01-15 01:00:00,-30.4,96.1917419,6.05,4.136879432624113,4.578210116731517,1.4624549974284247,1.3214771375148735,0.6219089876564377,0.6465305392878405,96.81365088765644,0.5619581527281999,0.5842062339534366,96.75370005272819,425.25
2024-01-15 02:00:00,-29.8,96.1313937,5.975,4.181362007168458,4.632283464566927,1.4289602262986458,1.2898606153323138,0.6076653362334992,0.632119553087785,96.7390590362335,0.5485132266700664,0.5705869909488958,96.67990692667007,425.25
2024-01-15 03:00:00,-29.7,95.3500171,5.9625,4.18886894075404,4.641420118343196,1.423415266586662,1.2846283783783783,0.605307342115978,0.6348266738968189,95.95532444211598,0.5462882179054054,0.5729293339638063,95.8963053179054,425.25
2024-01-15 04:00:00,-28.4,95.1887033,5.8,4.288970588235293,4.763562753036436,1.352305846048346,1.2175760666326707,0.5750680610320591,0.6041347776528216,95.76377136103206,0.5177742223355432,0.5439450316953137,95.70647752233555,425.25
2024-01-15 05:00:00,-29.3,96.8539931,5.9125,4.219168173598552,4.678330019880714,1.40134257671867,1.263805668876424,0.5959209307496144,0.615277606710894,97.44991403074961,0.5374333606896994,0.5548902461200635,97.3914264606897,425.25
2024-01-15 06:00:00,-29.6,98.8692733,5.95,4.1964028776978415,4.650592885375494,1.417881021772673,1.2794067652558219,0.6029539045088291,0.6098496371863483,99.47222720450883,0.5440677269250384,0.550290002915434,99.41334102692504,425.25
2024-01-15 07:00:00,-29.2,105.018957,5.9,4.226811594202899,4.68764940239044,1.395851191496657,1.258626551079381,0.5935857191839534,0.5652176865401105,105.61254271918395,0.5352309408465068,0.5096517392060053,105.5541879408465,425.25
2024-01-15 08:00:00,-27.9,106.8729639,5.7375,4.328756957328386,4.8122699386503065,1.3254382393279616,1.1922647883732789,0.5636426112742157,0.5273949469592801,107.43660651127422,0.5070106012557368,0.47440492221226477,107.37997450125575,425.25
2024-01-15 09:00:00,-28.6,108.2275979,5.825,4.273260073260074,4.744354838709678,1.3631278930224582,1.2277749447560766,0.5796701365078003,0.5356028848052261,108.8072680365078,0.5221112952575215,0.482419738946753,108.74970919525752,425.25
2024-01-15 10:00:00,-24.9,108.6758457,5.3625,4.583889980353634,5.126797385620915,1.1698579204525974,1.045974630290668,0.497482080672467,0.4577669283069283,109.17332778067247,0.44480071153110656,0.4092912354774586,109.1206464115311,425.25
2024-01-15 11:00:00,-21.7,108.2091376,4.9625,4.891404612159331,5.511007025761125,1.0145347591290927,0.9004706357300696,0.4314309063196467,0.39870099317716645,108.64056850631965,0.3829251378442121,0.3538750482049975,108.59206273784422,425.25
2024-01-15 12:00:00,-18.7,107.0442479,4.5875,5.219686800894856,5.9274559193954675,0.8788841505228869,0.7739408040115586,0.37374548500985766,0.34915046099348385,107.41799338500986,0.3291183269059153,0.3074600768958416,107.37336622690592,425.25
2024-01-15 13:00:00,-16.1,107.3521677,4.2625,5.542042755344415,6.0,0.7691207354705988,0.7104166666666667,0.3270685927588721,0.3046688294854731,107.67923629275887,0.3021046875,0.28141461320487154,107.6542723875,425.25
2024-01-15 14:00:00,-13.7,107.8650413,3.9625,5.877078085642319,6.0,0.6742295988342188,0.6604166666666667,0.2867161369042516,0.2658100654750795,108.15175743690425,0.28084218749999995,0.26036441845778996,108.1458834875,425.25
2024-01-15 15:00:00,-12.6,108.2747518,3.825,6.0,6.0,0.6375000000000001,0.6375000000000001,0.271096875,0.2503786621471618,108.545848675,0.271096875,0.2503786621471618,108.545848675,425.25
2024-01-15 16:00:00,-11.7,111.149199,3.7125,6.0,6.0,0.61875,0.61875,0.2631234375,0.23672994485547305,111.4123224375,0.2631234375,0.23672994485547305,111.4123224375,425.25
2024-01-15 17:00:00,-10.9,112.2074773,3.6125,6.0,6.0,0.6020833333333333,0.6020833333333333,0.2560359375,0.228180816163844,112.4635132375,0.2560359375,0.228180816163844,112.4635132375,425.25
2024-01-15 18:00:00,-10.0,109.2863934,3.5,6.0,6.0,0.5833333333333334,0.5833333333333334,0.24806250000000002,0.22698388361309033,109.5344559,0.24806250000000002,0.22698388361309033,109.5344559,425.25
2024-01-15 19:00:00,-9.8,107.8916923,3.475,6.0,6.0,0.5791666666666667,0.5791666666666667,0.24629062500000004,0.22827580117584273,108.137982925,0.24629062500000004,0.22827580117584273,108.137982925,425.25
2024-01-15 20:00:00,-10.9,106.6892165,3.6125,6.0,6.0,0.6020833333333333,0.6020833333333333,0.2560359375,0.23998295788403318,106.9452524375,0.2560359375,0.23998295788403318,106.9452524375,425.25
2024-01-15 21:00:00,-8.8,103.3121774,3.35,6.0,6.0,0.5583333333333333,0.5583333333333333,0.23743125,0.22981922942222302,103.54960865,0.23743125,0.22981922942222302,103.54960865,425.25
2024-01-15 22:00:00,-9.0,98.7736906,3.375,6.0,6.0,0.5625,0.5625,0.239203125,0.2421729142112262,99.012893725,0.239203125,0.2421729142112262,99.012893725,425.25
2024-01-15 23:00:00,-8.1,96.3989201,3.2625,6.0,6.0,0.5437500000000001,0.5437500000000001,0.23122968750000003,0.23986750812159774,96.6301497875,0.23122968750000003,0.23986750812159774,96.6301497875,425.25
2024-01-16 00:00:00,-8.7,97.0977495,3.3375,6.0,6.0,0.55625,0.55625,0.23654531250000002,0.24361564888792814,97.3342948125,0.23654531250000002,0.24361564888792814,97.3342948125,425.25
2024-01-16 01:00:00,-9.1,95.4583986,3.3875,6.0,6.0,0.5645833333333333,0.5645833333333333,0.24008906249999998,0.2515117224059529,95.6984876625,0.24008906249999998,0.2515117224059529,95.6984876625,425.25
2024-01-16 02:00:00,-8.0,94.7326328,3.25,6.0,6.0,0.5416666666666666,0.5416666666666666,0.23034374999999996,0.24315142859620803,94.96297655000001,0.23034374999999996,0.24315142859620803,94.96297655000001,425.25
2024-01-16 03:00:00,-7.9,94.962242,3.2375,6.0,6.0,0.5395833333333333,0.5395833333333333,0.2294578125,0.2416305761820577,95.1916998125,0.2294578125,0.2416305761820577,95.1916998125,425.25
2024-01-16 04:00:00,-8.9,95.3239631,3.3625,6.0,6.0,0.5604166666666667,0.5604166666666667,0.23831718750000003,0.25000763685201843,95.5622802875,0.23831718750000003,0.25000763685201843,95.5622802875,425.25
2024-01-16 05:00:00,-9.5,97.0127017,3.4375,6.0,6.0,0.5729166666666666,0.5729166666666666,0.24363281249999996,0.2511349629798012,97.25633451249999,0.24363281249999996,0.2511349629798012,97.25633451249999,425.25
2024-01-16 06:00:00,-10.0,99.3944611,3.5,6.0,6.0,0.5833333333333334,0.5833333333333334,0.24806250000000002,0.24957376623877084,99.6425236,0.24806250000000002,0.24957376623877084,99.6425236,425.25
2024-01-16 07:00:00,-9.4,106.4129099,3.425,6.0,6.0,0.5708333333333333,0.5708333333333333,0.242746875,0.228117880836186,106.655656775,0.242746875,0.228117880836186,106.655656775,425.25
2024-01-16 08:00:00,-9.6,111.0306,3.45,6.0,6.0,0.5750000000000001,0.5750000000000001,0.24451875000000003,0.22022645108645728,111.27511875,0.24451875000000003,0.22022645108645728,111.27511875,425.25
2024-01-16 09:00:00,-10.6,110.5463107,3.575,6.0,6.0,0.5958333333333333,0.5958333333333333,0.253378125,0.22920541028964433,110.799688825,0.253378125,0.22920541028964433,110.799688825,425.25
2024-01-16 10:00:00,-10.0,110.6277891,3.5,6.0,6.0,0.5833333333333334,0.5833333333333334,0.24806250000000002,0.2242316347620112,110.8758516,0.24806250000000002,0.2242316347620112,110.8758516,425.25
2024-01-16 11:00:00,-7.9,111.4508756,3.2375,6.0,6.0,0.5395833333333333,0.5395833333333333,0.2294578125,0.20588246728857462,111.6803334125,0.2294578125,0.20588246728857462,111.6803334125,425.25
2024-01-16 12:00:00,-8.1,109.9120389,3.2625,6.0,6.0,0.5437500000000001,0.5437500000000001,0.23122968750000003,0.2103770340484513,110.1432685875,0.23122968750000003,0.2103770340484513,110.1432685875,425.25
2024-01-16 13:00:00,-7.9,108.7723919,3.2375,6.0,6.0,0.5395833333333333,0.5395833333333333,0.2294578125,0.2109522540526205,109.0018497125,0.2294578125,0.2109522540526205,109.0018497125,425.25
2024-01-16 14:00:00,-7.4,108.3979881,3.175,6.0,6.0,0.5291666666666667,0.5291666666666667,0.22502812500000002,0.2075943741616363,108.623016225,0.22502812500000002,0.2075943741616363,108.623016225,425.25
2024-01-16 15:00:00,-6.4,106.749134,3.05,6.0,6.0,0.5083333333333333,0.5083333333333333,0.21616875,0.20250164277679294,106.96530274999999,0.21616875,0.20250164277679294,106.96530274999999,425.25
2024-01-16 16:00:00,-7.1,111.4122287,3.1375,6.0,6.0,0.5229166666666667,0.5229166666666667,0.2223703125,0.19959237427946724,111.6345990125,0.2223703125,0.19959237427946724,111.6345990125,425.25
2024-01-16 17:00:00,-8.4,114.2067772,3.3,6.0,6.0,0.5499999999999999,0.5499999999999999,0.23388749999999997,0.20479301293163535,114.4406647,0.23388749999999997,0.20479301293163535,114.4406647,425.25
2024-01-16 18:00:00,-9.8,111.0357939,3.475,6.0,6.0,0.5791666666666667,0.5791666666666667,0.24629062500000004,0.22181191879603432,111.282084525,0.24629062500000004,0.22181191879603432,111.282084525,425.25
2024-01-16 19:00:00,-10.9,109.2128073,3.6125,6.0,6.0,0.6020833333333333,0.6020833333333333,0.2560359375,0.23443764868774689,109.4688432375,0.2560359375,0.23443764868774689,109.4688432375,425.25
2024-01-16 20:00:00,-13.0,107.3812416,3.875,5.982564102564102,6.0,0.6477155837476428,0.6458333333333334,0.2754410519886851,0.2565076058765604,107.65668265198867,0.274640625,0.2557621991586285,107.655882225,425.25
2024-01-16 21:00:00,-14.2,107.0214665,4.025,5.803980099502489,6.0,0.6934896279787415,0.6708333333333334,0.2949064642979598,0.2755582351302949,107.31637296429797,0.285271875,0.26655575215837657,107.30673837500001,425.25
2024-01-16 22:00:00,-14.9,103.1769368,4.1125,5.704645476772619,6.0,0.720903694496828,0.6854166666666667,0.30656429608477614,0.2971248280795793,103.48350109608477,0.2914734375,0.28249863442350226,103.4684102375,425.25
2024-01-16 23:00:00,-15.0,98.3931659,4.125,5.690731707317074,6.0,0.7248628493056746,0.6875,0.3082479266672381,0.31328184620110705,98.70141382666723,0.292359375,0.2971338225839118,98.685525275,425.25
2024-01-17 00:00:00,-15.2,97.2405005,4.15,5.663106796116506,6.0,0.7328133036173494,0.6916666666666668,0.31162885736327783,0.3204722885638355,97.55212935736327,0.29413125,0.3024781325554778,97.53463175,425.25
2024-01-17 01:00:00,-15.3,96.3763686,4.1625,5.649394673123485,6.0,0.7368046031201785,0.69375,0.3133261574768559,0.3251068306768054,96.68969475747686,0.2950171875,0.3061094662369339,96.6713857875,425.25
2024-01-17 02:00:00,-15.4,96.375794,4.175,5.635748792270534,6.0,0.7408066175210009,0.6958333333333333,0.3150280141008056,0.32687462383013477,96.6908220141008,0.295903125,0.3070305444124279,96.671697125,425.25
2024-01-17 03:00:00,-15.7,95.824,4.2125,5.595203836930457,6.0,0.7528769501114349,0.7020833333333334,0.3201609230348877,0.3341135029166886,96.14416092303489,0.2985609375,0.3115721922482885,96.1225609375,425.25
2024-01-17 04:00:00,-15.7,96.3047762,4.2125,5.595203836930457,6.0,0.7528769501114349,0.7020833333333334,0.3201609230348877,0.3324455293577513,96.6249371230349,0.2985609375,0.3100167502388111,96.6033371375,425.25
2024-01-17 05:00:00,-15.8,97.0349599,4.225,5.58181818181818,6.0,0.7569218241042347,0.7041666666666666,0.32188100570032585,0.33171653395028183,97.35684090570032,0.299446875,0.30859689673556506,97.334406775,425.25
2024-01-17 06:00:00,-16.2,100.5002958,4.275,5.528909952606636,6.0,0.7732084690553745,0.7125,0.32880690146579805,0.32717008328029024,100.8291027014658,0.302990625,0.3014823216072564,100.80328642500001,425.25
