Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Flag,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather,COP,Q_heat_kW,Q_cool_kW,HP_load_kWh_per_unit,AC_load_kWh_per_unit,Total_HP_AC_load_kWh_per_unit,source_file
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-14 16:00,2026,6,14,16:00,,21.5,,1.7,,27.0,,0.0,,32.0,,6.0,,,,89.84,,,,,,,53.027272727272724,0.0,0.5705,0.0,0.013448268472484141,0.013448268472484141,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-14 17:00,2026,6,14,17:00,,22.1,,2.5,,27.0,,0.0,,36.0,,12.0,,,,89.81,,,,,,,47.811475409835886,0.0,0.6683000000000002,0.0,0.017472269843991157,0.017472269843991157,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-14 18:00,2026,6,14,18:00,,21.3,,5.3,,35.0,,0.0,,5.0,,17.0,,,,89.79,,,,,,,55.02830188679233,0.0,0.5379000000000002,0.0,0.01221871249785705,0.01221871249785705,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-14 19:00,2026,6,14,19:00,,20.3,,4.9,,36.0,,0.0,,7.0,,14.0,,,,89.78,,,,,,,51.166666666666764,0.0,0.3749000000000001,0.0,0.0091587947882736,0.0091587947882736,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-14 20:00,2026,6,14,20:00,,19.2,,5.8,,42.0,,0.0,,8.0,,8.0,,,,89.77,,,,,,,42.889705882352864,0.0,0.19559999999999989,0.0,0.005700668609634843,0.005700668609634843,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-14 21:00,2026,6,14,21:00,,17.7,,6.2,,47.0,,0.0,,21.0,,6.0,,,,89.77,,,,,,,35.13855421686742,0.03750000000000009,0.0,0.0013340048002743064,0.0,0.0013340048002743064,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-14 22:00,2026,6,14,22:00,,17.1,,6.9,,51.0,,0.0,,16.0,,9.0,,,,89.8,,,,,,,32.7696629213484,0.11249999999999982,0.0,0.004291316646665506,0.0,0.004291316646665506,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-14 23:00,2026,6,14,23:00,,16.8,,6.3,,50.0,,0.0,,21.0,,8.0,,,,89.77,,,,,,,31.701086956521777,0.1499999999999999,0.0,0.005914623692782434,0.0,0.005914623692782434,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 00:00,2026,6,15,00:00,,16.9,,6.7,,51.0,,0.0,,26.0,,6.0,,,,89.77,,,,,,,32.04945054945047,0.13750000000000018,0.0,0.005362806446082653,0.0,0.005362806446082653,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 01:00,2026,6,15,01:00,,15.6,,8.0,,61.0,,0.0,,2.0,,10.0,,,,89.76,,,,,,,28.04326923076929,0.30000000000000004,0.0,0.0133721926967255,0.0,0.0133721926967255,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 02:00,2026,6,15,02:00,,14.9,,8.5,,65.0,,0.0,,29.0,,4.0,,,,89.73,,,,,,,26.27477477477472,0.38749999999999996,0.0,0.018434981998971405,0.0,0.018434981998971405,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 03:00,2026,6,15,03:00,,15.1,,8.2,,63.0,,0.0,,32.0,,5.0,,,,89.72,,,,,,,26.756880733945007,0.36250000000000004,0.0,0.016934896279787386,0.0,0.016934896279787386,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 04:00,2026,6,15,04:00,,14.6,,8.1,,65.0,,0.0,,30.0,,5.0,,,,89.71,,,,,,,25.583333333333382,0.42500000000000004,0.0,0.020765472312703544,0.0,0.020765472312703544,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 05:00,2026,6,15,05:00,,14.3,,8.6,,68.0,,0.0,,33.0,,3.0,,,,89.69,,,,,,,24.92735042735045,0.4624999999999999,0.0,0.023192396708383307,0.0,0.023192396708383307,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 06:00,2026,6,15,06:00,,14.9,,8.8,,67.0,,0.0,,27.0,,6.0,,,,89.71,,,,,,,26.27477477477472,0.38749999999999996,0.0,0.018434981998971405,0.0,0.018434981998971405,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 07:00,2026,6,15,07:00,,16.1,,8.7,,62.0,,0.0,,23.0,,7.0,,,,89.7,,,,,,,29.459595959596026,0.23749999999999982,0.0,0.010077361563517885,0.0,0.010077361563517885,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 08:00,2026,6,15,08:00,,18.2,,8.2,,52.0,,0.0,,26.0,,4.0,,,,89.67,,,,,,,37.391025641025585,0.0,0.032599999999999886,0.0,0.0010898337047831282,0.0010898337047831282,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 09:00,2026,6,15,09:00,,19.3,,6.8,,44.0,,0.0,,22.0,,7.0,,,,89.59,,,,,,,43.52985074626873,0.0,0.21190000000000012,0.0,0.006084904851705805,0.006084904851705805,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 10:00,2026,6,15,10:00,,20.7,,6.5,,40.0,,0.0,,17.0,,8.0,,,,89.55,,,,,,,55.02830188679233,0.0,0.4400999999999999,0.0,0.009997128407337581,0.009997128407337581,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 11:00,2026,6,15,11:00,,21.0,,7.1,,40.0,,0.0,,17.0,,11.0,,,,89.47,,,,,,,,,,,,,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 12:00,2026,6,15,12:00,,22.3,,7.4,,38.0,,0.0,,18.0,,12.0,,,,89.37,,,,,,,46.293650793650706,0.0,0.7009000000000002,0.0,0.018925381450368633,0.018925381450368633,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 13:00,2026,6,15,13:00,,23.5,,6.8,,34.0,,0.0,,19.0,,11.0,,,,89.3,,,,,,,38.88666666666666,0.0,0.8965000000000001,0.0,0.028817718155323167,0.028817718155323167,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 14:00,2026,6,15,14:00,,23.2,,5.9,,33.0,,0.0,,19.0,,4.0,,,,89.27,,,,,,,40.50694444444451,0.0,0.8475999999999999,0.0,0.026156008914795085,0.026156008914795085,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 15:00,2026,6,15,15:00,,23.3,,8.9,,40.0,,0.0,,14.0,,15.0,,,,89.18,,,,,,,39.952054794520485,0.0,0.8639000000000001,0.0,0.027029273101320122,0.027029273101320122,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 16:00,2026,6,15,16:00,,22.7,,8.7,,41.0,,0.0,,16.0,,13.0,,,,89.1,,,,,,,43.52985074626873,0.0,0.7660999999999999,0.0,0.021999271386936355,0.021999271386936355,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 17:00,2026,6,15,17:00,,20.2,,10.1,,52.0,,0.0,,3.0,,16.0,,,,89.08,,,,,,,50.284482758620584,0.0,0.3585999999999999,0.0,0.008914280816046647,0.008914280816046647,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 18:00,2026,6,15,18:00,,19.8,,10.3,,54.0,,0.0,,9.0,,8.0,,,,89.0,,,,,,,47.040322580645245,0.0,0.2934000000000001,0.0,0.00779650265729469,0.00779650265729469,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 19:00,2026,6,15,19:00,,18.4,,11.0,,62.0,,0.0,,12.0,,11.0,,,,88.95,,,,,,,38.37499999999988,0.0,0.06519999999999977,0.0,0.0021237785016286637,0.0021237785016286637,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 20:00,2026,6,15,20:00,,18.6,,10.9,,61.0,,0.0,,20.0,,4.0,,,,88.9,,,,,,,39.41216216216228,0.0,0.09780000000000023,0.0,0.0031018343905366,0.0031018343905366,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 21:00,2026,6,15,21:00,,19.5,,8.6,,49.0,,0.0,,31.0,,11.0,,,,88.88,,,,,,,44.86923076923077,0.0,0.2445,0.0,0.006811460654894566,0.006811460654894566,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 22:00,2026,6,15,22:00,,17.7,,8.3,,54.0,,0.0,,26.0,,7.0,,,,88.84,,,,,,,35.13855421686742,0.03750000000000009,0.0,0.0013340048002743064,0.0,0.0013340048002743064,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-15 23:00,2026,6,15,23:00,,18.4,,5.7,,43.0,,0.0,,29.0,,13.0,,,,88.78,,,,,,,38.37499999999988,0.0,0.06519999999999977,0.0,0.0021237785016286637,0.0021237785016286637,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 00:00,2026,6,16,00:00,,17.4,,6.0,,47.0,,0.0,,28.0,,13.0,,,,88.73,,,,,,,33.912790697674325,0.07500000000000018,0.0,0.0027644436824961565,0.0,0.0027644436824961565,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 01:00,2026,6,16,01:00,,14.8,,6.5,,57.0,,0.0,,31.0,,10.0,,,,88.68,,,,,,,26.040178571428594,0.3999999999999999,0.0,0.01920109720555458,0.0,0.01920109720555458,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 02:00,2026,6,16,02:00,,14.0,,7.0,,63.0,,0.0,,30.0,,6.0,,,,88.63,,,,,,,24.304166666666664,0.5,0.0,0.02571575518601063,0.0,0.02571575518601063,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 03:00,2026,6,16,03:00,,12.2,,6.8,,70.0,,0.0,,3.0,,11.0,,,,88.57,,,,,,,21.134057971014474,0.7250000000000001,0.0,0.042881021772672764,0.0,0.042881021772672764,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 04:00,2026,6,16,04:00,,13.1,,7.1,,67.0,,0.0,,30.0,,6.0,,,,88.49,,,,,,,22.608527131782985,0.6125,0.0,0.03386443511057769,0.0,0.03386443511057769,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 05:00,2026,6,16,05:00,,11.8,,7.3,,74.0,,0.0,,35.0,,3.0,,,,88.42,,,,,,,20.53873239436621,0.7749999999999999,0.0,0.047166980970341124,0.0,0.047166980970341124,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 06:00,2026,6,16,06:00,,14.5,,8.2,,66.0,,0.0,,,,0.0,,,,88.38,,,,,,,25.36086956521739,0.4375,0.0,0.021563732213269328,0.0,0.021563732213269328,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 07:00,2026,6,16,07:00,,16.6,,7.7,,56.0,,0.0,,,,0.0,,,,88.33,,,,,,,31.026595744680925,0.17499999999999982,0.0,0.007050402880164557,0.0,0.007050402880164557,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 08:00,2026,6,16,08:00,,19.6,,6.5,,42.0,,0.0,,17.0,,5.0,,,,88.25,,,,,,,45.570312500000156,0.0,0.26080000000000025,0.0,0.007153780216012326,0.007153780216012326,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 09:00,2026,6,16,09:00,,21.3,,7.1,,40.0,,0.0,,18.0,,5.0,,,,88.14,,,,,,,55.02830188679233,0.0,0.5379000000000002,0.0,0.01221871249785705,0.01221871249785705,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 10:00,2026,6,16,10:00,,22.5,,5.3,,33.0,,0.0,,20.0,,12.0,,,,88.02,,,,,,,44.86923076923077,0.0,0.7335,0.0,0.0204343819646837,0.0204343819646837,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 11:00,2026,6,16,11:00,,22.2,,2.5,,27.0,,0.0,,28.0,,27.0,,,,87.93,,,,,,,47.040322580645245,0.0,0.6845999999999999,0.0,0.018191839533687602,0.018191839533687602,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 12:00,2026,6,16,12:00,,15.2,,8.8,,66.0,,0.0,,1.0,,43.0,,,,88.04,,,,,,,27.004629629629598,0.3500000000000001,0.0,0.01620092576718672,0.0,0.01620092576718672,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 13:00,2026,6,16,13:00,,15.5,,7.8,,60.0,,0.0,,2.0,,40.0,,,,88.18,,,,,,,27.776190476190475,0.3125,0.0,0.014063303617349561,0.0,0.014063303617349561,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 14:00,2026,6,16,14:00,,13.7,,8.1,,69.0,,0.0,,36.0,,40.0,,,,88.31,,,,,,,23.711382113821113,0.5375000000000001,0.0,0.028335547745585495,0.0,0.028335547745585495,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 15:00,2026,6,16,15:00,,11.8,,8.2,,79.0,,0.4,,35.0,,29.0,,,,88.4,,,,,,,20.53873239436621,0.7749999999999999,0.0,0.047166980970341124,0.0,0.047166980970341124,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 16:00,2026,6,16,16:00,,13.7,,9.9,,78.0,,0.0,,33.0,,12.0,,,,88.33,,,,,,,23.711382113821113,0.5375000000000001,0.0,0.028335547745585495,0.0,0.028335547745585495,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 17:00,2026,6,16,17:00,,11.4,,9.1,,86.0,,0.0,,35.0,,35.0,,,,88.42,,,,,,,19.976027397260243,0.825,0.0,0.051624378535916414,0.0,0.051624378535916414,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 18:00,2026,6,16,18:00,,11.4,,7.1,,75.0,,1.0,,35.0,,26.0,,,,88.43,,,,,,,19.976027397260243,0.825,0.0,0.051624378535916414,0.0,0.051624378535916414,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 19:00,2026,6,16,19:00,,12.0,,5.2,,63.0,,0.0,,31.0,,21.0,,,,88.48,,,,,,,20.832142857142856,0.75,0.0,0.0450025715755186,0.0,0.0450025715755186,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 20:00,2026,6,16,20:00,,11.5,,6.0,,69.0,,0.0,,25.0,,20.0,,,,88.48,,,,,,,20.113793103448273,0.8125,0.0,0.05049395679753129,0.0,0.05049395679753129,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 21:00,2026,6,16,21:00,,11.3,,5.7,,68.0,,0.0,,28.0,,19.0,,,,88.56,,,,,,,19.840136054421784,0.8374999999999999,0.0,0.05276551517229551,0.0,0.05276551517229551,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 22:00,2026,6,16,22:00,,12.0,,4.3,,60.0,,0.0,,30.0,,15.0,,,,88.64,,,,,,,20.832142857142856,0.75,0.0,0.0450025715755186,0.0,0.0450025715755186,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-16 23:00,2026,6,16,23:00,,11.7,,4.4,,61.0,,0.0,,32.0,,17.0,,,,88.68,,,,,,,20.39510489510488,0.7875000000000001,0.0,0.04826525801474374,0.0,0.04826525801474374,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 00:00,2026,6,17,00:00,,11.4,,4.4,,62.0,,0.0,,30.0,,17.0,,,,88.69,,,,,,,19.976027397260243,0.825,0.0,0.051624378535916414,0.0,0.051624378535916414,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 01:00,2026,6,17,01:00,,10.5,,4.2,,65.0,,0.0,,30.0,,15.0,,,,88.68,,,,,,,18.816129032258065,0.9375,0.0,0.06228034459111949,0.0,0.06228034459111949,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 02:00,2026,6,17,02:00,,10.6,,4.4,,66.0,,0.0,,31.0,,15.0,,,,88.68,,,,,,,18.938311688311714,0.925,0.0,0.06105348877078682,0.0,0.06105348877078682,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 03:00,2026,6,17,03:00,,11.1,,4.2,,62.0,,0.0,,32.0,,17.0,,,,88.7,,,,,,,19.57382550335573,0.8625,0.0,0.05507993313903644,0.0,0.05507993313903644,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 04:00,2026,6,17,04:00,,10.9,,4.3,,64.0,,0.0,,32.0,,19.0,,,,88.73,,,,,,,19.31456953642381,0.8875,0.0,0.057437210697754246,0.0,0.057437210697754246,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 05:00,2026,6,17,05:00,,10.7,,4.4,,65.0,,0.0,,33.0,,17.0,,,,88.74,,,,,,,19.062091503267958,0.9125000000000001,0.0,0.05983734784844853,0.0,0.05983734784844853,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 06:00,2026,6,17,06:00,,10.9,,4.5,,65.0,,0.0,,33.0,,17.0,,,,88.77,,,,,,,19.31456953642381,0.8875,0.0,0.057437210697754246,0.0,0.057437210697754246,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 07:00,2026,6,17,07:00,,11.8,,4.7,,62.0,,0.0,,33.0,,21.0,,,,88.8,,,,,,,20.53873239436621,0.7749999999999999,0.0,0.047166980970341124,0.0,0.047166980970341124,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 08:00,2026,6,17,08:00,,12.5,,4.9,,60.0,,0.0,,33.0,,27.0,,,,88.82,,,,,,,21.6037037037037,0.6875,0.0,0.0397790588033602,0.0,0.0397790588033602,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 09:00,2026,6,17,09:00,,12.6,,4.9,,60.0,,0.0,,34.0,,37.0,,,,88.86,,,,,,,21.764925373134364,0.675,0.0,0.03876650094291096,0.0,0.03876650094291096,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 10:00,2026,6,17,10:00,,12.3,,5.5,,63.0,,0.0,,34.0,,38.0,,,,88.92,,,,,,,21.28832116788323,0.7124999999999999,0.0,0.041836319218241,0.0,0.041836319218241,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 11:00,2026,6,17,11:00,,12.7,,5.8,,63.0,,0.0,,35.0,,47.0,,,,88.97,,,,,,,21.92857142857141,0.6625000000000001,0.0,0.037764657980456064,0.0,0.037764657980456064,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 12:00,2026,6,17,12:00,,14.1,,5.5,,56.0,,0.0,,34.0,,39.0,,,,88.99,,,,,,,24.508403361344584,0.48750000000000004,0.0,0.024863920795473983,0.0,0.024863920795473983,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 13:00,2026,6,17,13:00,,14.5,,5.3,,54.0,,0.0,,35.0,,40.0,,,,89.01,,,,,,,25.36086956521739,0.4375,0.0,0.021563732213269328,0.0,0.021563732213269328,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 14:00,2026,6,17,14:00,,14.2,,4.5,,52.0,,0.0,,36.0,,39.0,,,,89.02,,,,,,,24.716101694915228,0.4750000000000001,0.0,0.024022801302931624,0.0,0.024022801302931624,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 15:00,2026,6,17,15:00,,17.1,,6.7,,50.0,,0.0,,36.0,,27.0,,,,89.02,,,,,,,32.7696629213484,0.11249999999999982,0.0,0.004291316646665506,0.0,0.004291316646665506,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 16:00,2026,6,17,16:00,,16.4,,6.8,,53.0,,0.0,,1.0,,23.0,,,,89.02,,,,,,,30.380208333333258,0.20000000000000018,0.0,0.008229041659523428,0.0,0.008229041659523428,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 17:00,2026,6,17,17:00,,16.4,,6.1,,50.0,,0.0,,3.0,,15.0,,,,88.99,,,,,,,30.380208333333258,0.20000000000000018,0.0,0.008229041659523428,0.0,0.008229041659523428,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 18:00,2026,6,17,18:00,,14.5,,7.2,,61.0,,0.0,,3.0,,27.0,,,,89.05,,,,,,,25.36086956521739,0.4375,0.0,0.021563732213269328,0.0,0.021563732213269328,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 19:00,2026,6,17,19:00,,10.4,,9.4,,93.0,,2.0,,1.0,,17.0,,,,89.13,,,,,,,18.695512820512793,0.95,0.0,0.06351791530944634,0.0,0.06351791530944634,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 20:00,2026,6,17,20:00,,10.5,,9.9,,96.0,,0.8,,36.0,,10.0,,,,89.13,,,,,,,18.816129032258065,0.9375,0.0,0.06228034459111949,0.0,0.06228034459111949,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 21:00,2026,6,17,21:00,,10.5,,10.2,,98.0,,0.1,,28.0,,15.0,,,,89.25,,,,,,,18.816129032258065,0.9375,0.0,0.06228034459111949,0.0,0.06228034459111949,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 22:00,2026,6,17,22:00,,10.5,,10.1,,97.0,,0.3,,32.0,,6.0,,,,89.23,,,,,,,18.816129032258065,0.9375,0.0,0.06228034459111949,0.0,0.06228034459111949,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-17 23:00,2026,6,17,23:00,,9.7,,9.4,,98.0,,0.0,,26.0,,9.0,,,,89.23,,,,,,,17.892638036809803,1.0375,0.0,0.07248092748157042,0.0,0.07248092748157042,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-18 00:00,2026,6,18,00:00,,8.9,,8.7,,99.0,,0.0,,26.0,,8.0,,,,89.23,,,,,,,17.055555555555532,1.1375,0.0,0.08336726384364831,0.0,0.08336726384364831,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-18 01:00,2026,6,18,01:00,,8.0,,7.9,,100.0,,0.0,,,,0.0,,,,89.22,,,,,,,16.202777777777776,1.25,0.0,0.09643408194753986,0.0,0.09643408194753986,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-18 02:00,2026,6,18,02:00,,8.0,,8.0,,100.0,,0.0,,,,0.0,,,,89.23,,,,,,,16.202777777777776,1.25,0.0,0.09643408194753986,0.0,0.09643408194753986,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-18 03:00,2026,6,18,03:00,,8.4,,7.3,,93.0,,0.0,,32.0,,14.0,,,,89.24,,,,,,,16.571022727272705,1.2,0.0,0.09051945825475753,0.0,0.09051945825475753,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-18 04:00,2026,6,18,04:00,,8.9,,6.2,,84.0,,0.0,,34.0,,15.0,,,,89.27,,,,,,,17.055555555555532,1.1375,0.0,0.08336726384364831,0.0,0.08336726384364831,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-18 05:00,2026,6,18,05:00,,8.4,,7.1,,92.0,,0.0,,32.0,,7.0,,,,89.33,,,,,,,16.571022727272705,1.2,0.0,0.09051945825475753,0.0,0.09051945825475753,en_climate_hourly_AB_3031094_06-2026_P1H.csv
